source_question_index,id,variant_index,variant_id,is_original,question,source,outcome,resolved_at,paraphrase_method
359,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a,1,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a::1,False,"Using Wikipedia, will Yuliia Osmak's Elo rating on {resolution_date} be at least 1% above their Elo rating on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_elo
359,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a,2,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a::2,False,"On Wikipedia, is Yuliia Osmak's {resolution_date} Elo rating at least 101% of their {forecast_due_date} Elo rating?",wikipedia,0,2025-12-09,wiki_elo
359,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a,3,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a::3,False,Will Wikipedia show Yuliia Osmak's {resolution_date} Elo rating as 1% or more above the rating listed for {forecast_due_date}?,wikipedia,0,2025-12-09,wiki_elo
359,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a,4,b8181fa81ec7af1afc15aa56a2286320fcea592dacb469500b309fda8c76cb7a::4,False,"By Wikipedia's record, is Yuliia Osmak's Elo rating on {resolution_date} no less than 1% higher than it was on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_elo
360,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a,0,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a::0,True,"According to Wikipedia, will a vaccine have been developed for Trachoma by {resolution_date}?",wikipedia,0,2025-12-09,original
360,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a,1,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a::1,False,"Using Wikipedia as the source, will there be a developed vaccine for Trachoma by {resolution_date}?",wikipedia,0,2025-12-09,wiki_vaccine
360,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a,2,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a::2,False,Will Wikipedia document that a vaccine exists for Trachoma by {resolution_date}?,wikipedia,0,2025-12-09,wiki_vaccine
360,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a,3,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a::3,False,Will Wikipedia indicate that a vaccine has been developed for Trachoma no later than {resolution_date}?,wikipedia,0,2025-12-09,wiki_vaccine
360,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a,4,b7cb5b21a17ddf6ef798011d1496bb1441ccbe7bfde036c17f0b71010b1b971a::4,False,"As recorded on Wikipedia, has a vaccine for Trachoma been developed by {resolution_date}?",wikipedia,0,2025-12-09,wiki_vaccine
361,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141,0,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141::0,True,"According to Wikipedia, will Lei Tingjie have an Elo rating on {resolution_date} that's at least 1% higher than on {forecast_due_date}?",wikipedia,0,2025-12-09,original
361,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141,1,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141::1,False,"Using Wikipedia, will Lei Tingjie's Elo rating on {resolution_date} be at least 1% above their Elo rating on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_elo
361,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141,2,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141::2,False,"On Wikipedia, is Lei Tingjie's {resolution_date} Elo rating at least 101% of their {forecast_due_date} Elo rating?",wikipedia,0,2025-12-09,wiki_elo
361,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141,3,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141::3,False,Will Wikipedia show Lei Tingjie's {resolution_date} Elo rating as 1% or more above the rating listed for {forecast_due_date}?,wikipedia,0,2025-12-09,wiki_elo
361,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141,4,aaadedc56af38da29e04e6086cdd03ebd3844f5c88aa7e2d20c5c5388f455141::4,False,"By Wikipedia's record, is Lei Tingjie's Elo rating on {resolution_date} no less than 1% higher than it was on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_elo
362,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab,0,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab::0,True,"According to Wikipedia, will Wesley So have a FIDE ranking on {resolution_date} as high or higher than their ranking on {forecast_due_date}?",wikipedia,0,2025-12-09,original
362,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab,1,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab::1,False,"Using Wikipedia as the source, will Wesley So's FIDE ranking on {resolution_date} be as high as or higher than their ranking on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_fide_rank
362,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab,2,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab::2,False,"According to Wikipedia, is Wesley So ranked at least as highly by FIDE on {resolution_date} as they were on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_fide_rank
362,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab,3,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab::3,False,Will Wikipedia show Wesley So with a FIDE ranking on {resolution_date} that matches or exceeds their ranking on {forecast_due_date}?,wikipedia,0,2025-12-09,wiki_fide_rank
362,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab,4,a0601f09d73e005eb0e78fabad1f250b9fd228c10c848fb756bb0197025986ab::4,False,"By Wikipedia's record, does Wesley So's FIDE ranking on {resolution_date} stand as high or higher than the ranking recorded on {forecast_due_date}?",wikipedia,0,2025-12-09,wiki_fide_rank
363,ZBH,0,ZBH::0,True,"Will ZBH's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-09,original
363,ZBH,1,ZBH::1,False,"On {resolution_date}, will ZBH's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-09,stock_price
363,ZBH,2,ZBH::2,False,"Will ZBH finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
363,ZBH,3,ZBH::3,False,"Comparing adjusted closing prices, is ZBH's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-09,stock_price
363,ZBH,4,ZBH::4,False,"Does ZBH's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
364,WM2NS,0,WM2NS::0,True,Will USD money supply as measured by M2 have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-12-09,original
364,WM2NS,1,WM2NS::1,False,"As of {resolution_date}, will USD money supply as measured by M2 be higher than its value on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
364,WM2NS,2,WM2NS::2,False,Will USD money supply as measured by M2 show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-12-09,macro_increase
364,WM2NS,3,WM2NS::3,False,"On {resolution_date}, is USD money supply as measured by M2 greater than it was on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
364,WM2NS,4,WM2NS::4,False,Does USD money supply as measured by M2 rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-12-09,macro_increase
365,WLCFLPCL,0,WLCFLPCL::0,True,Will the weekly dollar amount of loans made under the primary credit lending program by the Federal Reserve have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-12-09,original
365,WLCFLPCL,1,WLCFLPCL::1,False,"As of {resolution_date}, will the weekly dollar amount of loans made under the primary credit lending program by the Federal Reserve be higher than its value on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
365,WLCFLPCL,2,WLCFLPCL::2,False,Will the weekly dollar amount of loans made under the primary credit lending program by the Federal Reserve show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-12-09,macro_increase
365,WLCFLPCL,3,WLCFLPCL::3,False,"On {resolution_date}, is the weekly dollar amount of loans made under the primary credit lending program by the Federal Reserve greater than it was on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
365,WLCFLPCL,4,WLCFLPCL::4,False,Does the weekly dollar amount of loans made under the primary credit lending program by the Federal Reserve rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-12-09,macro_increase
366,WELL,0,WELL::0,True,"Will WELL's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-09,original
366,WELL,1,WELL::1,False,"On {resolution_date}, will WELL's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-09,stock_price
366,WELL,2,WELL::2,False,"Will WELL finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
366,WELL,3,WELL::3,False,"Comparing adjusted closing prices, is WELL's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-09,stock_price
366,WELL,4,WELL::4,False,"Does WELL's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
367,WEI,0,WEI::0,True,Will the Weekly Economic Index (Lewis-Mertens-Stock) have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-12-09,original
367,WEI,1,WEI::1,False,"As of {resolution_date}, will the Weekly Economic Index (Lewis-Mertens-Stock) be higher than its value on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
367,WEI,2,WEI::2,False,Will the Weekly Economic Index (Lewis-Mertens-Stock) show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-12-09,macro_increase
367,WEI,3,WEI::3,False,"On {resolution_date}, is the Weekly Economic Index (Lewis-Mertens-Stock) greater than it was on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
367,WEI,4,WEI::4,False,Does the Weekly Economic Index (Lewis-Mertens-Stock) rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-12-09,macro_increase
368,VRSK,0,VRSK::0,True,"Will VRSK's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-09,original
368,VRSK,1,VRSK::1,False,"On {resolution_date}, will VRSK's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-09,stock_price
368,VRSK,2,VRSK::2,False,"Will VRSK finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
368,VRSK,3,VRSK::3,False,"Comparing adjusted closing prices, is VRSK's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-09,stock_price
368,VRSK,4,VRSK::4,False,"Does VRSK's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
369,TRV,0,TRV::0,True,"Will TRV's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-12-09,original
369,TRV,1,TRV::1,False,"On {resolution_date}, will TRV's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-12-09,stock_price
369,TRV,2,TRV::2,False,"Will TRV finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-12-09,stock_price
369,TRV,3,TRV::3,False,"Comparing adjusted closing prices, is TRV's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-12-09,stock_price
369,TRV,4,TRV::4,False,"Does TRV's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,0,2025-12-09,stock_price
370,TPR,0,TPR::0,True,"Will TPR's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-09,original
370,TPR,1,TPR::1,False,"On {resolution_date}, will TPR's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-09,stock_price
370,TPR,2,TPR::2,False,"Will TPR finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
370,TPR,3,TPR::3,False,"Comparing adjusted closing prices, is TPR's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-09,stock_price
370,TPR,4,TPR::4,False,"Does TPR's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
371,TLAACBW027SBOG,0,TLAACBW027SBOG::0,True,Will the total dollar amount of assets held by all US commercial banks have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,1,2025-12-09,original
371,TLAACBW027SBOG,1,TLAACBW027SBOG::1,False,"As of {resolution_date}, will the total dollar amount of assets held by all US commercial banks be higher than its value on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
371,TLAACBW027SBOG,2,TLAACBW027SBOG::2,False,Will the total dollar amount of assets held by all US commercial banks show an increase from {forecast_due_date} to {resolution_date}?,fred,1,2025-12-09,macro_increase
371,TLAACBW027SBOG,3,TLAACBW027SBOG::3,False,"On {resolution_date}, is the total dollar amount of assets held by all US commercial banks greater than it was on {forecast_due_date}?",fred,1,2025-12-09,macro_increase
371,TLAACBW027SBOG,4,TLAACBW027SBOG::4,False,Does the total dollar amount of assets held by all US commercial banks rise between {forecast_due_date} and {resolution_date}?,fred,1,2025-12-09,macro_increase
372,SYF,0,SYF::0,True,"Will SYF's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,1,2025-12-09,original
372,SYF,1,SYF::1,False,"On {resolution_date}, will SYF's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,1,2025-12-09,stock_price
372,SYF,2,SYF::2,False,"Will SYF finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
372,SYF,3,SYF::3,False,"Comparing adjusted closing prices, is SYF's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,1,2025-12-09,stock_price
372,SYF,4,SYF::4,False,"Does SYF's market close price on {resolution_date}, after any stock split or reverse split adjustment, come in above the close on {forecast_due_date}, using the last close for merger or bankruptcy delistings?",yfinance,1,2025-12-09,stock_price
373,SWPT,0,SWPT::0,True,Will the weekly value of central bank liquidity swaps held by the Federal Reserve have increased by {resolution_date} as compared to its value on {forecast_due_date}?,fred,0,2025-12-09,original
373,SWPT,1,SWPT::1,False,"As of {resolution_date}, will the weekly value of central bank liquidity swaps held by the Federal Reserve be higher than its value on {forecast_due_date}?",fred,0,2025-12-09,macro_increase
373,SWPT,2,SWPT::2,False,Will the weekly value of central bank liquidity swaps held by the Federal Reserve show an increase from {forecast_due_date} to {resolution_date}?,fred,0,2025-12-09,macro_increase
373,SWPT,3,SWPT::3,False,"On {resolution_date}, is the weekly value of central bank liquidity swaps held by the Federal Reserve greater than it was on {forecast_due_date}?",fred,0,2025-12-09,macro_increase
373,SWPT,4,SWPT::4,False,Does the weekly value of central bank liquidity swaps held by the Federal Reserve rise between {forecast_due_date} and {resolution_date}?,fred,0,2025-12-09,macro_increase
374,SPG,0,SPG::0,True,"Will SPG's market close price on {resolution_date} be higher than its market close price on {forecast_due_date}?

Stock splits and reverse splits will be accounted for in resolving this question. Forecasts on questions about companies that have been delisted (through mergers or bankruptcy) will resolve to their final close price.",yfinance,0,2025-12-09,original
374,SPG,1,SPG::1,False,"On {resolution_date}, will SPG's split-adjusted market close price exceed its market close price on {forecast_due_date}; if the company was delisted through a merger or bankruptcy, use its final close price?",yfinance,0,2025-12-09,stock_price
374,SPG,2,SPG::2,False,"Will SPG finish the market day on {resolution_date} above its close on {forecast_due_date}, accounting for stock splits, reverse splits, and final-close resolution for merger or bankruptcy delistings?",yfinance,0,2025-12-09,stock_price
374,SPG,3,SPG::3,False,"Comparing adjusted closing prices, is SPG's market close on {resolution_date} higher than its market close on {forecast_due_date}, with delisted companies resolved to their final close price?",yfinance,0,2025-12-09,stock_price
